0,0,0.333333,0.333333,0.555555,0.555555,0.555555
1,0,0.333333,0.333333,0.555555,0.555555,0.555555
1,1,0.333333,0.333333,0.555555,0.555555,0.555555
1,2,0.333333,0.333333,0.555555,0.555555,0.555555
1,3,0.333333,0.333333,0.555555,0.555555,0.555555
1,4,0.333333,0.333333,0.555555,0.555555,0.555555
1,5,0.333333,0.333333,0.555555,0.555555,0.555555
2,0,0.333333,0.333333,0.555555,0.555555,0.555555
2,1,0.333333,0.333333,0.555555,0.555555,0.555555
2,2,0.333333,0.333333,0.555555,0.555555,0.555555
2,3,0.333333,0.333333,0.555555,0.555555,0.555555
2,4,0.333333,0.333333,0.555555,0.555555,0.555555
2,5,0.333333,0.333333,0.555555,0.555555,0.555555
2,6,0.333333,0.333333,0.555555,0.555555,0.555555
2,7,0.333333,0.333333,0.555555,0.555555,0.555555
2,8,0.333333,0.333333,0.555555,0.555555,0.555555
2,9,0.333333,0.333333,0.555555,0.555555,0.555555
2,10,0.333333,0.333333,0.555555,0.555555,0.555555
2,11,0.333333,0.333333,0.555555,0.555555,0.555555
3,0,0.333333,0.333333,0.555555,0.555555,0.555555
3,1,0.333333,0.333333,0.555555,0.555555,0.555555
3,2,0.333333,0.333333,0.555555,0.555555,0.555555
3,3,0.333333,0.333333,0.555555,0.555555,0.555555
3,4,0.333333,0.333333,0.555555,0.555555,0.555555
3,5,0.333333,0.333333,0.555555,0.555555,0.555555
3,6,0.333333,0.333333,0.555555,0.555555,0.555555
3,7,0.333333,0.333333,0.555555,0.555555,0.555555
0,0,0.181818,0.181822,0.330594,0.330594,0.330594
1,0,0.181818,0.181822,0.256208,0.330594,0.330594
1,1,0.181818,0.181822,0.256208,0.330594,0.330594
1,2,0.181818,0.181822,0.330594,0.256208,0.330594
1,3,0.181818,0.181822,0.330594,0.256208,0.330594
1,4,0.181818,0.181822,0.330594,0.330594,0.256208
1,5,0.181818,0.181822,0.330594,0.330594,0.256208
2,0,0.181818,0.181822,0.330594,0.330594,0.330594
2,1,0.181818,0.181822,0.256208,0.330594,0.330594
2,2,0.181818,0.181822,0.330594,0.330594,0.256208
2,3,0.181818,0.181822,0.256208,0.330594,0.256208
2,4,0.181818,0.181822,0.330594,0.256208,0.330594
2,5,0.181818,0.181822,0.256208,0.256208,0.330594
2,6,0.181818,0.181822,0.330594,0.330594,0.330594
2,7,0.181818,0.181822,0.256208,0.330594,0.330594
2,8,0.181818,0.181822,0.330594,0.256208,0.256208
2,9,0.181818,0.181822,0.330594,0.330594,0.256208
2,10,0.181818,0.181822,0.330594,0.256208,0.330594
2,11,0.181818,0.181822,0.330594,0.330594,0.330594
3,0,0.181818,0.181822,0.330594,0.330594,0.256208
3,1,0.181818,0.181822,0.330594,0.330594,0.256208
3,2,0.181818,0.181822,0.330594,0.330594,0.330594
3,3,0.181818,0.181822,0.256208,0.330594,0.330594
3,4,0.181818,0.181822,0.330594,0.256208,0.330594
3,5,0.181818,0.181822,0.330594,0.330594,0.330594
3,6,0.181818,0.181822,0.330594,0.256208,0.330594
3,7,0.181818,0.181822,0.256208,0.330594,0.330594
0,0,0.181818,0.181822,0.330594,0.330594,0.330594
1,0,0.181818,0.181822,0.330594,0.256208,0.330594
1,1,0.181818,0.181822,0.330594,0.330594,0.256208
1,2,0.181818,0.181822,0.256208,0.330594,0.330594
1,3,0.181818,0.181822,0.330594,0.330594,0.256208
1,4,0.181818,0.181822,0.256208,0.330594,0.330594
1,5,0.181818,0.181822,0.330594,0.256208,0.330594
2,0,0.181818,0.181822,0.330594,0.330594,0.330594
2,1,0.181818,0.181822,0.330594,0.330594,0.256208
2,2,0.181818,0.181822,0.330594,0.256208,0.330594
2,3,0.181818,0.181822,0.330594,0.256208,0.330594
2,4,0.181818,0.181822,0.330594,0.330594,0.256208
2,5,0.181818,0.181822,0.330594,0.330594,0.256208
2,6,0.181818,0.181822,0.330594,0.330594,0.330594
2,7,0.181818,0.181822,0.330594,0.256208,0.330594
2,8,0.181818,0.181822,0.256208,0.330594,0.330594
2,9,0.181818,0.181822,0.256208,0.330594,0.330594
2,10,0.181818,0.181822,0.256208,0.330594,0.330594
2,11,0.181818,0.181822,0.330594,0.330594,0.330594
3,0,0.181818,0.181822,0.330594,0.330594,0.330594
3,1,0.181818,0.181822,0.330594,0.330594,0.330594
3,2,0.181818,0.181822,0.330594,0.330594,0.330594
3,3,0.181818,0.181822,0.330594,0.330594,0.330594
3,4,0.181818,0.181822,0.330594,0.330594,0.330594
3,5,0.181818,0.181822,0.330594,0.330594,0.330594
3,6,0.181818,0.181822,0.330594,0.330594,0.330594
3,7,0.181818,0.181822,0.330594,0.330594,0.330594
