0,0,0.592593,0.753086,0.753086,0.753086,0.753086
1,0,0.444444,0.444444,0.975308,0.74074,0.74074
2,0,0.444444,0.444444,0.975308,0.74074,0.74074
2,1,0.222222,0.222222,1,1,0.777777
2,2,0.555556,0.666666,1,1,0.777777
2,3,0.592593,0.753086,0.753086,0.753086,0.753086
2,4,0.592593,0.753086,0.753086,0.753086,0.753086
2,5,0.444444,0.481481,0.925925,0.839506,0.74074
2,6,0.444444,0.444444,0.74074,0.975308,0.74074
2,7,0.555556,0.666666,1,0.777777,1
2,8,0.444444,0.444444,0.74074,0.74074,0.975308
2,9,0.259259,0.407407,0.802469,0.407407,0.703703
2,10,0.444444,0.666666,0.864197,0.444444,0.74074
2,11,0.333333,0.444444,1,0.444444,1
2,12,0.444444,0.666666,0.74074,0.444444,0.975308
2,13,0.259259,0.333333,0.950617,0.703703,0.333333
2,14,0.333333,0.444444,1,1,0.444444
3,0,0.333333,0.333333,1,1,0.777777
3,1,0.666667,0.666666,1,0.888888,0.888888
3,2,0.555556,0.666666,1,1,0.777777
3,3,0.333333,0.333333,0.925925,1,0.777777
3,4,0.444444,0.666666,0.864197,0.444444,0.74074
3,5,0.444444,0.666666,0.864197,0.444444,0.74074
3,6,0.37037,0.444444,0.864197,0.592592,0.74074
3,7,0.259259,0.592592,0.802469,0.333333,0.703703
3,8,0.444444,0.555555,1,0.666666,0.925925
3,9,0.333333,0.444444,0.851851,0.444444,1
3,10,0.666667,0.666666,0.888888,1,0.888888
3,11,0.666667,0.666666,0.888888,1,0.888888
3,12,0.333333,0.333333,0.925925,0.925925,0.777777
3,13,0.444444,0.444444,0.74074,0.975308,0.74074
3,14,0.333333,0.333333,1,1,0.777777
3,15,0.555556,0.666666,0.777777,1,1
3,16,0.222222,0.666666,1,1,0.222222
3,17,0.222222,0.222222,0.925925,1,0.777777
3,18,0.333333,0.444444,1,1,0.444444
3,19,0.333333,0.333333,1,1,1
3,20,0.666667,0.666666,0.888888,1,0.888888
3,21,0.666667,0.666666,0.888888,1,0.888888
3,22,0.555556,0.666666,1,1,0.777777
3,23,0.444444,0.444444,0.74074,0.975308,0.74074
3,24,0.333333,0.333333,1,1,0.777777
3,25,0.222222,0.222222,0.777777,1,1
3,26,0.666667,0.666666,1,0.888888,0.888888
3,27,0.555556,0.666666,1,1,0.777777
3,28,0.444444,0.444444,0.975308,0.74074,0.74074
3,29,0.555556,0.666666,1,0.777777,1
3,30,0.444444,0.74074,0.864197,0.74074,0.444444
3,31,0.555556,0.777777,1,0.925925,0.555555
3,32,0.333333,0.444444,1,0.851851,0.444444
3,33,0.444444,0.555555,1,0.925925,0.666666
3,34,0.345679,0.839506,0.691358,0.345679,0.691358
3,35,0.345679,0.839506,0.691358,0.345679,0.691358
3,36,0.444444,0.74074,0.74074,0.444444,0.975308
3,37,0.345679,0.839506,0.691358,0.691358,0.345679
3,38,0.345679,0.839506,0.691358,0.691358,0.345679
3,39,0.444444,0.74074,0.74074,0.975308,0.444444
3,40,0.444444,0.839506,0.666666,0.481481,0.74074
3,41,0.444444,0.839506,0.666666,0.444444,0.74074
3,42,0.222222,0.925925,0.444444,0.333333,1
3,43,0.592593,0.753086,0.753086,0.753086,0.753086
3,44,0.592593,0.753086,0.753086,0.753086,0.753086
3,45,0.555556,0.555555,0.962963,0.888888,1
3,46,0.444444,0.666666,0.74074,0.975308,0.444444
3,47,0.345679,0.345679,0.839506,0.691358,0.580247
3,48,0.259259,0.333333,0.802469,0.851851,0.333333
3,49,0.444444,0.444444,0.925925,0.839506,0.666666
3,50,0.259259,0.333333,0.851851,0.753086,0.333333
3,51,0.592593,0.753086,0.753086,0.753086,0.753086
